sample_id,office_app,declared_purpose,macro_length_lines,module_count,comment_ratio,has_digital_signature,external_link_count,autoexec_event_count,shell_call_count,createobject_count,wscript_keyword_count,powershell_keyword_count,url_count,file_write_keyword_count,registry_keyword_count,process_keyword_count,vba_stomping_indicator,chr_function_count,string_concat_count,base64_like_string_count,hex_string_count,long_string_count,suspicious_keyword_count,entropy_score,obfuscation_score,sandbox_process_created,sandbox_network_attempt,sandbox_file_modified,sandbox_registry_modified,on_error_resume_next_count,eqv_operator_count,dead_code_loop_count,line_continuation_count,document_property_access_count,showwindow_keyword_count,dynamic_createobject_indicator,random_identifier_obfuscation_score,static_risk_score,sandbox_risk_score,final_risk_score,evidence_score,label,label_text,split,source_type,source_file,sha256,variant_intensity
hard_suspicious_chr_filewrite_00319,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,0,0,1,0,9,0,0,0,12,17,0,0,0,5,4.459,76.81,0,1,1,0,1,0,1,11,1,0,0,41.26,90.14,49.44,78.74,78.63,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,f801f883c5322be1f44ed0909b99c1e4e282f05f39aa46dd6a894ef32c420fe8,
hard_suspicious_chr_filewrite_00052,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,0,0,1,1,6,0,0,0,10,11,0,1,1,3,5.266,68.86,1,0,1,0,3,1,0,6,1,0,0,15.41,97.23,30.68,78.6,79.02,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,3d7548490f818b461d45be3bbbe92b37d3f2d49bb43700af82f231033df90c24,
final_variant_highrisk_0080,PowerPoint,persistence_like,466,1,0.022,0,0,1,1,1,0,0,1,9,0,1,0,13,16,5,2,4,10,5.573,100.0,0,0,1,0,6,0,5,7,0,1,0,100.0,100.0,0.0,70.13,97.0,3,alto_riesgo,train,final_targeted_highrisk_variant,outputs\macro_dataset_tfm.csv,55746944ad0eb5e53a95403248344c85adfd0dae7d50dd9e0e5b729e4e7bf7a9,
edr_malicious_003_variant_021,Word,obfuscated_loader_like,65,1,0.0,0,0,1,0,1,0,0,0,5,0,0,0,6,3,0,0,0,6,3.762,100.0,0,0,1,0,8,6,6,13,2,0,1,72.99,100.0,12.0,75.36,85.88,3,alto_riesgo,train,edr_malicious_augmented,malicious,0142349fec0dd8de6a24c8002e48e0e3580a78477af95ed004e9ceff40d570da,high
MACRO_00642,PowerPoint,credential_access_like,413,2,0.122,0,3,4,0,1,1,1,2,1,0,0,0,8,6,2,1,2,4,6.539,56.0,1,0,0,0,3,0,6,8,2,2,0,67.27,100.0,24.0,71.56,81.36,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,4e1664dcd6137feebb10abf76afbefdba1c7500f577d0790978691f65afc7f4b,
hard_suspicious_chr_filewrite_00184,Word,obfuscated_loader_like,80,1,0.02,0,0,1,1,2,1,0,0,4,0,1,0,11,21,0,2,3,2,4.889,52.41,0,0,1,0,1,0,0,7,2,0,0,14.61,93.31,31.07,75.88,74.86,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,2713768ef7214ddc78ab9795b8d3e9b61f58184dc58474d0809b1857e1cf4a34,
final_variant_highrisk_0164,Word,downloader_like,267,2,0.11,0,2,1,0,1,0,2,1,8,1,1,0,10,9,2,4,4,5,5.683,88.69916769750776,0,0,1,0,2,0,5,15,0,0,1,57.2,100.0,0.0,71.4,98.95,3,alto_riesgo,train,final_targeted_highrisk_variant,outputs\macro_dataset_tfm.csv,a6e368ece50ff95fa3060940caa25f58803fa6a9873ad60902dcd595c5b9f965,
MACRO_00785,PowerPoint,credential_access_like,494,3,0.068,0,3,1,1,0,0,0,2,1,0,0,0,3,6,1,3,4,6,5.217,37.4,0,1,0,0,0,0,0,0,0,0,0,28.81,95.62,22.0,72.86,66.54,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,636ff7dcd48c875c20965958a96e9e9a05fd9fc799c91cb7427de9070426962d,
hard_suspicious_chr_filewrite_00020,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,1,0,0,0,6,0,0,0,5,14,0,1,2,5,5.035,63.18,1,0,1,0,0,2,1,10,1,0,1,32.16,93.61,36.61,77.65,73.15,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,36677bf298d1557ba96aa2907afd36eeb7fcbc524c68a3c131861470f4b2cf9f,
edr_malicious_003_variant_003,Word,obfuscated_loader_like,65,1,0.0,0,0,0,0,1,0,0,0,4,0,0,0,2,3,0,0,0,1,3.762,100.0,0,0,1,0,6,6,6,3,2,0,1,72.99,100.0,12.0,75.36,73.88,3,alto_riesgo,train,edr_malicious_augmented,malicious,0142349fec0dd8de6a24c8002e48e0e3580a78477af95ed004e9ceff40d570da,medium
edr_malicious_002_variant_021,Word,obfuscated_loader_like,64,1,0.0,0,0,1,0,1,0,0,0,10,0,0,0,5,7,0,0,0,3,2.252,100.0,0,0,1,0,10,6,6,7,1,1,1,85.59,100.0,12.0,75.36,88.89,3,alto_riesgo,train,edr_malicious_augmented,malicious,f044f771ebfc09c4383279f5428dd1ec1d45af8ffdc17b221ee7289d67c22aba,high
MACRO_00012,Excel,downloader_like,595,3,0.08,0,1,1,1,1,0,0,1,3,1,1,0,2,10,0,1,4,4,6.361,37.0,0,0,0,0,4,0,7,1,2,0,1,78.61,100.0,0.0,66.98,79.36,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,9d426caf23220d0078d6748e19548387af0a617a8c87d0e3dba5b20de8e72ea4,
MACRO_00036,Word,command_execution_like,696,3,0.0,0,1,1,1,0,0,0,0,0,0,0,0,11,14,3,5,3,3,6.566,92.1,0,0,0,0,2,0,3,0,0,0,0,32.88,80.68,0.0,59.77,69.89,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,1404404d9caef96175fb3aa73b445c30d9c69f216d0e56a512fa93d366dc16dc,
MACRO_01429,Excel,downloader_like,750,3,0.2,0,1,4,1,0,1,1,1,1,0,0,0,4,10,1,4,4,5,5.872,56.8,0,0,0,0,6,0,3,3,0,0,0,79.06,100.0,0.0,76.29,79.24,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,652a93769ede59d7564642aae2fb64f3c84724e0e513c95813558ab1fe2cf0af,
MACRO_00567,PowerPoint,obfuscated_loader_like,668,1,0.044,0,4,0,0,1,0,0,2,2,0,1,0,2,14,1,2,4,4,4.425,42.4,1,1,0,0,2,1,3,1,0,0,1,59.24,75.1,46.0,70.9,57.92,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,9f87dcfd61519d18b96ec4ba51341b79420153a7b85768bba6bbad4d106044cc,
edr_malicious_003_variant_016,Word,obfuscated_loader_like,65,1,0.0,0,0,1,0,1,0,0,0,10,0,0,0,10,3,0,0,0,6,3.762,100.0,0,0,1,0,9,6,6,9,2,0,1,72.99,100.0,12.0,75.36,90.38,3,alto_riesgo,train,edr_malicious_augmented,malicious,0142349fec0dd8de6a24c8002e48e0e3580a78477af95ed004e9ceff40d570da,high
MACRO_00242,Excel,persistence_like,688,2,0.127,0,3,1,0,1,1,0,1,1,1,2,0,8,7,3,4,1,5,5.932,70.9,0,1,0,1,5,1,4,4,0,1,0,89.32,100.0,40.0,83.2,85.96,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,cf2ad82ca70f5a97223265ff89e78a625722f49daea602a29e275b821276402f,
final_variant_highrisk_0173,Excel,credential_access_like,727,2,0.07,0,3,1,0,1,0,0,3,10,0,0,1,15,10,1,5,2,3,5.435,97.35385814163573,0,1,1,0,3,0,3,15,2,2,1,40.34,100.0,22.0,79.75,96.84,3,alto_riesgo,train,final_targeted_highrisk_variant,outputs\macro_dataset_tfm.csv,f09124167f07045b2a726dafca944953bbac0a9fcbfab6d22733271fce3327ed,
MACRO_00161,PowerPoint,persistence_like,423,2,0.075,0,1,0,2,1,1,0,1,2,1,3,0,6,5,0,1,5,9,6.19,41.1,1,1,1,0,4,0,3,6,0,0,1,88.44,100.0,58.0,84.97,74.85,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,3f3291403b20a4b09f4320b0d2bb7b82d66bed2ef755dfbf67db4dd4524721ba,
MACRO_00735,PowerPoint,command_execution_like,378,5,0.107,0,3,0,0,1,0,1,3,0,0,0,0,9,8,1,3,1,5,6.134,55.5,0,1,1,0,2,0,6,9,0,0,1,69.95,100.0,34.0,84.59,76.41,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,eeb26c59bcad5ae189614b9a88e3b6f827cb66e856395906eafb187b3659c977,
MACRO_00933,Word,command_execution_like,624,1,0.061,0,2,0,0,1,1,0,6,0,0,3,1,6,10,4,3,2,6,6.614,78.0,0,1,0,0,3,0,6,7,0,0,1,90.35,100.0,22.0,81.74,81.08,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,fd3b55df70c2d5dedc136b6ea29f4d306e7811ed6319c9489c5b1b64926d1efc,
hard_suspicious_chr_filewrite_00181,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,0,0,0,0,3,0,1,0,8,15,0,0,0,2,4.86,54.18,0,0,1,0,3,0,2,11,0,0,1,32.4,98.51,47.2,84.14,75.3,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,6b197b8da44b6926c79a390a13c0480b30fa8e20e24f9fbdba525ede05cd6a51,
hard_suspicious_chr_filewrite_00002,Word,obfuscated_loader_like,80,1,0.02,0,0,1,1,0,0,0,0,4,0,0,0,11,15,0,1,3,3,4.554,71.86,1,0,1,0,3,2,1,8,2,0,0,13.45,96.82,18.71,74.95,74.41,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,07ac83cbd1d4a65bfdc91ba50cc941472403414c3f6f88a3a63c89f1c483cc6c,
hard_suspicious_chr_filewrite_00060,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,1,0,0,0,8,1,0,0,5,14,1,0,2,1,4.886,65.29,1,0,1,0,3,1,1,13,1,1,1,44.83,93.48,43.8,79.57,79.33,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,f5f59ee7cc8625a3a817c5abcfc5e1233054f5ef4765864c8a5fbfc931f13f93,
MACRO_00198,Excel,credential_access_like,490,3,0.0,0,3,0,0,0,2,2,3,0,0,1,0,6,11,0,3,4,6,6.846,51.4,0,0,0,0,4,0,6,9,0,0,0,86.79,100.0,0.0,66.97,71.02,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,417652ab10740e3bc0590538ed677950f3224441a6cd464144a001fff1de15ac,
MACRO_01363,PowerPoint,obfuscated_loader_like,740,1,0.149,0,0,0,1,2,0,1,1,0,0,3,0,4,13,1,4,2,8,5.217,46.2,0,0,1,0,2,6,3,2,0,0,1,41.05,100.0,12.0,70.4,69.63,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,6343254c9deaa9e7a6c43939385c2b534b0c36a2db3c8bfd1b0949138a54f96b,
MACRO_00741,Word,downloader_like,279,1,0.122,1,2,3,0,2,1,0,3,1,0,1,0,4,6,2,2,6,8,6.847,59.0,0,0,1,0,2,0,1,5,2,1,1,100.0,100.0,12.0,75.12,84.98,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,77954ff159bd39f63bd3211226586f357c36f06628cdfd4316963441eedf7824,
final_variant_highrisk_0129,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,1,1,0,1,10,0,0,0,11,12,0,0,0,1,5.311,94.10406268634384,0,0,1,0,1,0,1,10,1,0,1,43.8,100.0,39.73,76.72,93.33,3,alto_riesgo,train,final_targeted_highrisk_variant,generated_feature_counterexamples,94f44ba7850dc112f3235b17885b0bce0245d31448d7653dc0dc92fa965b2970,
MACRO_00861,Word,credential_access_like,242,2,0.139,0,2,0,1,0,1,0,2,0,0,1,1,10,9,3,2,5,4,6.453,80.5,0,0,0,0,1,0,2,6,0,0,0,59.87,100.0,0.0,65.34,77.3,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,23d1e43a85a54184f8a51dc2e443c3e52594d5d63412e51b156852cc1fb3c0fa,
edr_malicious_005_variant_009,Excel,data_cleanup,60,1,0.0,0,0,1,0,0,0,0,0,15,0,0,0,11,0,0,0,0,6,4.737,64.71,0,0,1,0,3,0,0,17,0,0,1,27.47,100.0,12.0,75.36,79.88,3,alto_riesgo,train,edr_malicious_augmented,malicious,182789b2ed516e5abb108cf0c9f16f1fab41bed1d44ba14dc42c39acf3dcfe4a,high
edr_malicious_002_variant_016,Word,obfuscated_loader_like,64,1,0.0,0,0,0,0,1,0,0,0,2,0,0,0,4,7,0,0,0,1,2.252,100.0,0,0,1,0,6,6,6,7,1,1,1,85.59,100.0,12.0,75.36,74.14,3,alto_riesgo,train,edr_malicious_augmented,malicious,f044f771ebfc09c4383279f5428dd1ec1d45af8ffdc17b221ee7289d67c22aba,medium
hard_suspicious_chr_filewrite_00241,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,2,0,1,0,7,0,0,0,9,9,0,0,2,1,4.556,51.95,0,1,1,0,2,2,1,5,2,1,0,30.78,98.78,52.25,85.75,74.81,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,3ba66e1d1a18a14646ba0c2fa545b6ab85dd78982410f6e24f9ec87710adddde,
MACRO_00027,PowerPoint,persistence_like,714,3,0.131,0,1,1,2,3,2,0,1,1,1,1,0,5,13,1,2,0,9,6.025,48.8,0,1,1,0,6,0,7,0,0,0,0,49.29,100.0,34.0,77.49,76.44,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,e7e4d0b8cee538d1a530aea67adcc7e1d9e12cd01f02eb3a3475b4e5ee0e5089,
hard_suspicious_chr_filewrite_00094,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,2,0,0,0,12,0,0,0,8,11,0,0,1,2,4.974,65.94,0,0,1,0,0,2,0,7,0,1,1,18.54,90.89,13.14,69.12,76.16,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,4420faea7f6179bd88bf9dac441bf000b2c04e87267c8bc576881cbd255c1970,
MACRO_00921,PowerPoint,command_execution_like,590,5,0.092,0,3,1,1,3,3,2,1,0,0,0,0,9,10,0,0,2,12,6.998,44.2,1,1,0,0,4,0,1,7,0,0,0,51.76,100.0,46.0,87.13,76.83,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,b55c4c0a9795599dc416999c1e212798cc551a1f9c410fe583dcde9852ce3f35,
MACRO_01048,PowerPoint,dropper_like,487,3,0.0,0,1,2,0,2,1,0,2,2,0,0,0,11,16,1,2,3,7,5.7,70.7,0,0,0,0,3,0,1,2,1,1,1,100.0,100.0,0.0,72.7,88.55,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,46a51479b220eaa535bbc477cbf3e8cde8c080cbdc44668c6c5451f3008936be,
MACRO_01498,Word,dropper_like,339,3,0.091,0,1,1,0,1,0,0,2,0,0,2,0,4,9,0,0,2,6,6.526,33.0,0,1,0,0,4,0,1,5,1,2,1,43.11,76.4,22.0,61.53,65.88,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,037b7b838e76c460a3b0210b0d6d9015af6fc65f2ab5701a81d912294d6c1555,
hard_suspicious_chr_filewrite_00168,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,1,0,1,0,8,0,0,0,6,17,0,0,0,1,5.054,78.76,1,0,1,0,3,0,3,8,1,0,1,44.53,91.75,16.91,70.79,82.36,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,b8ab15d0d4e8f4d38b2a4301e35a5908dd1af90a70ec72cc731533bc4b160304,
final_variant_highrisk_0149,Excel,command_execution_like,905,1,0.117,0,0,1,4,0,0,0,0,3,0,0,0,12,59,0,0,36,4,4.821,100.0,1,0,1,0,5,0,0,30,0,0,0,16.97,100.0,36.0,82.08,90.02,3,alto_riesgo,train,final_targeted_highrisk_variant,benign,bbd8add69c46c3d8b4ba5ea07133232668a319a08fd40a966ba0b0dae30ffe47,low
MACRO_00577,Excel,credential_access_like,402,2,0.09,0,0,1,1,0,1,2,1,0,0,1,1,4,11,2,4,0,7,5.56,57.6,1,0,0,0,6,0,3,5,0,0,0,62.61,100.0,24.0,79.95,77.43,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,6043db73b93ff5391c5b05c41b5127a32968d59ae7ef524124edc660f76433ee,
MACRO_00732,PowerPoint,credential_access_like,467,3,0.0,0,3,0,1,1,1,0,2,1,1,2,0,8,13,1,5,4,7,5.248,61.0,0,1,0,0,5,0,5,6,0,0,1,100.0,100.0,22.0,82.81,80.42,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,eff120f0844a67e232a759d148f5a4f74a69243fa22972d3b29f41f485b1f342,
MACRO_00987,PowerPoint,dropper_like,316,2,0.136,0,2,1,1,0,0,0,1,1,1,1,1,4,9,2,1,4,4,6.68,55.8,0,0,0,0,3,0,5,6,0,0,0,68.38,100.0,0.0,70.22,78.38,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,04229d25d1a6883284ef608b6fe63d1a8c61c2f9d520187c9a1dfbd486135f2b,
hard_suspicious_chr_filewrite_00264,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,1,0,0,0,9,0,1,0,6,15,1,0,2,2,5.369,80.72,1,0,1,0,3,2,3,6,1,0,0,37.0,90.93,30.91,74.12,78.03,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,7ecdf1526b3ff4e5371f1e25ce6f88bdd03ce88164da771e7a7d4c14b3128faa,
MACRO_00268,PowerPoint,dropper_like,750,2,0.177,0,0,0,0,3,0,1,1,0,0,4,1,2,11,0,1,1,11,6.151,31.9,1,1,0,0,6,0,2,2,0,0,1,71.53,100.0,46.0,90.34,66.81,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,3debc29ada405c76223e1a12b38d1de466f60dd78541e4b1281b2054edc19cb8,
hard_suspicious_chr_filewrite_00178,Word,obfuscated_loader_like,80,1,0.02,0,0,0,1,2,0,0,0,6,0,0,0,7,10,0,0,1,1,4.637,50.95,0,1,1,1,2,0,3,9,1,0,0,16.56,95.55,12.97,72.43,62.76,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,6f8ede736667cebf654758dc48bc924f133234f8fdcce13362a607da3ba35243,
hard_suspicious_chr_filewrite_00275,Word,obfuscated_loader_like,80,1,0.02,0,0,0,0,0,0,0,0,12,1,0,0,7,13,0,0,1,3,4.808,54.46,0,0,1,0,2,1,2,12,2,0,0,35.4,93.5,22.87,73.72,65.89,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,78a540343194b76023b39305428fc1ddeaa43367bec8b44f186e8969f561c47a,
edr_malicious_005_variant_023,Excel,data_cleanup,60,1,0.0,0,0,1,0,0,0,0,0,12,0,0,0,8,0,0,0,0,2,4.737,53.45,0,0,1,0,4,0,0,18,0,0,1,27.47,100.0,12.0,75.36,77.41,3,alto_riesgo,train,edr_malicious_augmented,malicious,182789b2ed516e5abb108cf0c9f16f1fab41bed1d44ba14dc42c39acf3dcfe4a,high
MACRO_01067,Word,obfuscated_loader_like,502,3,0.091,0,2,2,2,1,1,0,0,2,0,1,0,6,9,2,3,3,7,5.182,52.9,1,0,1,0,4,2,6,1,3,0,0,93.89,100.0,36.0,77.82,81.77,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,4859667b199daf988b17f6c3eb55e894a924a541069abb30fb30d4fd86f048be,
MACRO_00052,PowerPoint,persistence_like,619,4,0.056,0,1,2,1,1,0,0,1,3,0,1,0,5,18,0,5,3,7,6.019,60.9,0,0,0,0,1,0,6,5,2,1,0,92.7,100.0,0.0,74.18,80.71,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,e12214b4fbbcdc1948c57ac17fd31e6a97829d8adb72c834b3196a67dca51fe8,
MACRO_00175,Word,obfuscated_loader_like,491,1,0.0,0,2,0,1,2,0,0,1,1,0,0,0,11,12,3,6,4,6,6.775,94.4,1,0,0,0,3,3,6,2,0,0,1,65.34,100.0,24.0,82.32,79.69,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,5756febe69e9966d4470eacb8bc1f017f581e56f0929c48ee457f577944b1fdf,
hard_suspicious_chr_filewrite_00154,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,0,0,0,0,8,0,0,0,7,12,1,0,1,5,5.336,69.98,1,0,1,0,0,2,3,7,1,0,1,22.82,92.36,25.6,73.67,77.11,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,c023d70dc411b1af25f2fbc9adf44444b3f1eb3c36fb19f7d24edd0bb4779500,
hard_suspicious_chr_filewrite_00182,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,1,0,0,0,8,0,1,0,5,19,0,0,3,1,4.634,67.62,0,1,1,0,0,1,2,5,0,1,0,34.49,97.26,25.62,77.2,76.65,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,9572d318c2261d272fe7cabcd6b2f7a7b168e996995f25b60e371c1ee4ff5250,
final_variant_highrisk_0092,Excel,command_execution_like,411,3,0.0,0,2,1,2,2,0,2,2,7,1,2,1,13,10,2,4,0,11,5.768,97.4760044493781,1,1,1,1,3,0,6,16,1,2,1,75.91,100.0,76.0,94.39,101.0,3,alto_riesgo,train,final_targeted_highrisk_variant,outputs\macro_dataset_tfm.csv,ce9d4db29ad6af30156916c1cec76d50f59a1e1fb44a29de1c2eb2f66f67d250,
final_variant_highrisk_0179,Excel,data_cleanup,60,1,0.0,0,0,1,0,0,0,0,0,23,0,0,0,22,0,0,0,0,6,4.737,100.0,0,0,1,0,3,0,0,18,0,0,1,27.47,100.0,12.0,75.36,87.65,3,alto_riesgo,train,final_targeted_highrisk_variant,malicious,9a9f8588f3eb87b0ad00d08fd7284e65cfbfa13cba8c448ae7deb837e229b673,high
MACRO_00888,Excel,dropper_like,529,1,0.063,0,2,1,2,3,0,0,1,1,0,2,1,4,17,1,4,1,9,5.846,58.9,0,0,1,0,5,0,4,5,3,2,0,92.15,100.0,12.0,75.01,80.49,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,4da571eee5a7345216c953bc89dc87560b45390d9cd6b2cdf20afd0083c142a8,
MACRO_00658,PowerPoint,downloader_like,545,4,0.045,0,1,0,0,1,1,0,1,1,1,2,0,6,7,0,4,2,7,7.203,45.0,0,1,0,0,6,0,2,8,0,0,0,64.78,100.0,22.0,76.85,69.29,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,29e057f4cad2b64b4aff2dc44b2d8b58edd3f5d0a663929d74f54b48dcc3e694,
MACRO_00144,Word,persistence_like,692,5,0.095,0,1,2,0,0,1,1,0,2,0,0,0,6,13,3,2,2,3,6.702,71.0,0,0,0,0,2,0,2,0,0,0,0,88.93,100.0,0.0,75.15,79.46,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,9f9a4a37fe9c664d350888e51accdde8346bc9feed83c27ea09e0240010f55c1,
MACRO_01190,Excel,dropper_like,770,5,0.077,0,1,1,0,0,1,1,0,1,0,1,0,4,12,2,0,3,6,6.015,54.7,0,0,0,0,1,0,7,4,0,0,0,77.31,100.0,0.0,73.39,75.67,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,de08f77c6a547881dfbd6ae94e153436fa2b89f5540e34de33eb3df9fb6c3b94,
MACRO_01467,PowerPoint,persistence_like,456,3,0.112,0,1,0,1,1,1,1,4,2,0,1,0,4,9,0,6,6,6,4.917,47.0,1,1,0,0,6,0,4,7,0,0,0,42.56,100.0,46.0,87.48,67.89,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,4f067be9b3fa6f25c853179604030f00a43e5ef91032edf7a7f385ae2e66dba0,
MACRO_01423,PowerPoint,dropper_like,238,2,0.0,0,3,1,1,1,1,0,0,0,0,1,0,2,16,1,6,1,7,5.478,58.9,1,0,0,0,3,0,6,2,1,1,0,78.86,100.0,24.0,80.33,74.19,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,e8424edefb113b4489e93b5831f6e999faba2d8a9e58c48e8d6810b217ece83c,
MACRO_00334,Word,credential_access_like,758,5,0.117,0,1,0,0,0,0,1,2,3,0,0,0,7,10,3,6,1,5,5.789,77.7,0,0,0,0,6,0,2,9,0,0,0,70.62,100.0,0.0,73.74,76.58,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,563efc097434a7351e7647d877368e918e5196fa810971fbd6126e4b03d325e7,
hard_suspicious_chr_filewrite_00250,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,2,0,0,0,4,0,0,0,10,15,1,1,3,4,4.852,63.88,0,0,1,0,0,0,2,12,0,1,1,22.28,96.16,30.17,77.68,73.93,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,818875367b5f0943cba3a640e97ef57fc76f675fd3ad5a02c085dd43a2ce61a1,
hard_suspicious_chr_filewrite_00176,Word,obfuscated_loader_like,80,1,0.02,0,0,1,0,0,0,1,1,4,0,0,0,6,19,0,1,2,2,5.296,50.84,1,0,1,0,0,1,2,8,1,0,1,18.44,91.57,49.36,79.75,73.59,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,c55f8308881480a4323d5412bcb2eec436ba92d58bd55a96e51b8ece21e05b79,
hard_suspicious_chr_filewrite_00165,Word,obfuscated_loader_like,80,1,0.02,0,0,0,0,1,1,0,0,5,0,0,0,8,18,0,1,1,2,4.706,79.04,0,1,1,0,2,1,2,10,2,0,1,30.47,93.85,59.83,84.32,72.88,3,alto_riesgo,train,synthetic_hard_suspicious,generated_feature_counterexamples,cea21a069644660be6c50288e3e3e35ae129226e1bc190e31894139a990f0592,
MACRO_00081,PowerPoint,dropper_like,392,2,0.137,0,3,0,1,1,1,0,3,3,1,1,0,6,8,3,1,2,5,6.686,62.4,0,0,0,1,6,1,6,3,0,0,1,41.7,100.0,18.0,75.97,77.73,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,158b26b544d62d364d5c829027d30abc074ddfb22f2da236865f9127b889473d,
MACRO_01098,Excel,downloader_like,618,2,0.049,0,0,1,0,0,0,1,2,0,0,1,0,7,5,2,1,3,4,6.329,54.9,1,1,1,0,6,0,3,6,0,0,0,91.55,92.27,58.0,77.63,77.88,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,e11d7a6de44096037c808c76ec79caa254a7de2dd7c33e6fc5c6de1932da02f4,
edr_malicious_002_variant_015,Word,obfuscated_loader_like,64,1,0.0,0,0,1,0,1,0,0,0,12,0,0,0,5,7,0,0,0,6,2.252,100.0,0,0,1,0,9,6,6,9,1,1,1,85.59,100.0,12.0,75.36,88.89,3,alto_riesgo,train,edr_malicious_augmented,malicious,f044f771ebfc09c4383279f5428dd1ec1d45af8ffdc17b221ee7289d67c22aba,high
MACRO_01105,PowerPoint,obfuscated_loader_like,744,2,0.004,0,4,3,1,0,0,0,3,1,0,1,0,3,8,1,1,5,3,5.641,46.7,0,1,0,0,1,6,2,8,0,0,0,81.88,100.0,22.0,79.99,76.44,3,alto_riesgo,train,synthetic_existing,outputs\macro_dataset_tfm.csv,f397d8289e019c39edcf1e992460492c80e76fb6170e40f69b9c7902e35dee9e,
